millis,ax,ay,az,gx,gy,gz,mx,my,mz,temp,alt,pitch,yaw,roll
79370,-0.00,0.00,-1.00,-0.06,-0.18,0.06,302.32,325.40,-25.74,27.24,1550.37,-0.02,42.26,179.85
79394,-0.00,0.00,-1.01,-0.12,-0.18,0.00,302.32,325.40,-25.74,27.23,1549.54,0.01,41.90,179.81
79418,-0.00,0.00,-1.01,0.06,-0.18,0.00,302.32,325.40,-25.74,27.24,1553.98,0.01,41.62,179.82
79441,-0.00,0.00,-1.00,0.00,-0.18,0.12,302.32,325.40,-25.74,27.21,1553.19,0.04,41.40,179.84
79465,0.00,0.00,-1.01,0.00,-0.18,-0.06,305.47,328.56,-28.77,27.24,1551.44,-0.00,41.24,179.81
79490,-0.00,0.00,-1.00,0.00,-0.18,0.06,305.47,328.56,-28.77,27.27,1551.50,0.01,41.10,179.86
79514,-0.00,0.00,-1.00,-0.06,-0.18,0.00,305.47,328.56,-28.77,27.23,1550.92,0.03,41.00,179.84
79538,-0.00,0.00,-1.00,0.12,-0.18,0.18,305.47,328.56,-28.77,27.25,1551.29,0.07,40.92,179.80
79561,-0.00,0.00,-1.00,0.00,-0.06,0.00,305.47,328.56,-28.77,27.22,1549.08,0.05,40.86,179.80
79585,-0.00,0.01,-1.00,0.12,-0.12,0.06,305.47,319.09,-25.74,27.25,1550.22,0.04,40.97,179.75
79609,-0.00,0.00,-1.00,0.00,-0.06,0.00,305.47,319.09,-25.74,27.23,1552.33,0.04,41.07,179.79
79634,0.00,0.00,-1.01,0.12,-0.18,0.12,305.47,319.09,-25.74,27.22,1551.87,0.01,41.15,179.81
79658,-0.00,0.00,-1.01,0.06,-0.18,0.00,305.47,319.09,-25.74,27.24,1553.65,0.04,41.21,179.80
79682,0.00,0.00,-1.00,0.00,-0.18,0.06,305.47,319.09,-25.74,27.23,1550.15,0.01,41.26,179.82
79705,-0.00,0.00,-1.01,0.06,-0.18,0.00,305.47,319.09,-25.74,27.23,1551.01,0.02,41.30,179.81
79729,-0.00,0.00,-1.00,0.12,-0.18,0.00,308.62,319.09,-28.77,27.25,1550.06,0.06,41.38,179.80
79758,0.00,0.01,-1.01,0.00,-0.18,0.06,308.62,319.09,-28.77,27.25,1551.41,0.01,41.47,179.75
79782,0.00,0.00,-1.00,-0.12,-0.06,0.06,308.62,319.09,-28.77,27.21,1551.93,0.00,41.52,179.78
79826,0.00,0.00,-1.00,-0.06,-0.18,-0.06,308.62,319.09,-28.77,27.24,1549.76,-0.02,41.61,179.82
79851,-0.00,0.00,-1.00,0.06,-0.12,-0.06,300.75,326.98,-18.17,27.23,1553.34,0.02,41.32,179.82
79874,-0.00,0.00,-1.00,-0.12,-0.12,0.00,300.75,326.98,-18.17,27.24,1553.53,0.01,41.10,179.85
79898,0.00,0.00,-1.00,0.06,-0.18,0.06,300.75,326.98,-18.17,27.23,1551.75,-0.02,40.93,179.85
79923,-0.00,0.00,-1.00,0.06,-0.18,0.06,300.75,326.98,-18.17,27.22,1551.41,0.01,40.79,179.83
79947,0.00,0.00,-1.00,-0.06,-0.12,0.06,300.75,326.98,-18.17,27.25,1553.13,-0.01,40.69,179.82
79971,-0.00,0.00,-1.00,0.12,-0.12,0.06,291.30,323.82,-30.28,27.24,1550.40,-0.01,40.46,179.79
79995,0.00,0.00,-1.00,0.00,-0.12,0.12,291.30,323.82,-30.28,27.26,1550.37,-0.03,40.29,179.80
80018,-0.00,0.00,-1.01,0.06,-0.24,0.12,291.30,323.82,-30.28,27.22,1552.55,-0.02,40.16,179.78
80044,-0.00,0.00,-1.00,0.06,-0.18,0.06,291.30,323.82,-30.28,27.24,1552.88,0.02,40.04,179.76
80067,-0.00,0.00,-1.00,-0.06,-0.18,0.12,291.30,323.82,-30.28,27.24,1553.25,0.05,39.96,179.80
80091,-0.00,0.01,-1.00,0.00,-0.18,0.12,299.17,322.24,-34.83,27.23,1551.69,0.05,40.08,179.73
80115,0.00,0.00,-1.00,0.06,-0.18,0.12,299.17,322.24,-34.83,27.23,1550.03,-0.00,40.18,179.79
80139,-0.00,0.01,-1.01,-0.18,-0.12,0.12,299.17,322.24,-34.83,27.24,1551.99,0.01,40.25,179.72
80162,0.00,0.00,-1.01,-0.12,-0.18,0.00,299.17,322.24,-34.83,27.25,1551.16,-0.03,40.32,179.72
80188,-0.00,0.00,-1.01,0.00,-0.12,-0.06,299.17,322.24,-34.83,27.25,1550.28,0.03,40.37,179.76
80211,-0.00,0.01,-1.00,0.06,-0.06,0.12,299.17,322.24,-19.69,27.23,1552.82,0.08,40.42,179.73
80235,-0.00,0.00,-1.00,0.00,-0.12,0.00,299.17,322.24,-19.69,27.25,1548.44,0.09,40.45,179.75
80259,-0.00,0.00,-1.00,-0.06,-0.18,0.06,299.17,322.24,-19.69,27.24,1550.34,0.06,40.48,179.76
80282,-0.00,0.00,-1.00,0.00,-0.24,0.06,299.17,322.24,-19.69,27.24,1553.28,0.08,40.50,179.81
80308,-0.00,0.00,-1.00,-0.06,-0.18,0.12,299.17,322.24,-19.69,27.25,1551.38,0.10,40.51,179.83
80332,-0.00,0.00,-1.00,0.00,-0.12,0.00,302.32,306.45,-28.77,27.26,1553.95,0.13,40.83,179.86
80355,-0.00,0.00,-1.00,0.00,-0.12,0.00,302.32,306.45,-28.77,27.23,1550.52,0.12,41.09,179.87
80379,-0.00,0.00,-1.01,0.00,-0.12,0.00,302.32,306.45,-28.77,27.25,1551.16,0.09,41.31,179.82
80402,-0.00,0.00,-1.01,0.00,-0.12,-0.06,302.32,306.45,-28.77,27.23,1549.82,0.10,41.50,179.80
80426,-0.00,0.00,-1.00,-0.06,-0.18,-0.06,302.32,306.45,-28.77,27.25,1549.72,0.10,41.65,179.79
80452,-0.00,0.00,-1.00,0.06,-0.24,0.06,308.62,328.56,-28.77,27.22,1550.28,0.07,41.48,179.81
80475,-0.00,0.00,-1.00,-0.06,-0.12,0.00,308.62,328.56,-28.77,27.24,1551.23,0.07,41.36,179.80
80499,-0.00,0.00,-1.00,0.00,-0.24,0.06,308.62,328.56,-28.77,27.25,1550.12,0.09,41.27,179.79
80523,0.00,0.00,-1.00,0.00,-0.24,0.06,308.62,328.56,-28.77,27.23,1549.79,0.02,41.20,179.85
80546,0.00,0.00,-1.01,0.00,-0.12,0.00,308.62,328.56,-28.77,27.24,1550.64,-0.01,41.14,179.80
80571,-0.00,0.00,-1.01,0.06,-0.12,-0.06,308.62,328.56,-28.77,27.24,1550.64,0.07,41.09,179.81
80595,-0.00,0.00,-1.01,0.12,-0.12,-0.06,303.90,311.19,-30.28,27.22,1549.48,0.13,41.27,179.78
80619,-0.00,0.01,-1.01,0.00,-0.18,0.12,303.90,311.19,-30.28,27.25,1551.26,0.11,41.41,179.75
80643,-0.00,0.00,-1.00,0.06,-0.18,0.00,303.90,311.19,-30.28,27.24,1551.38,0.09,41.52,179.81
80666,-0.00,0.00,-1.00,0.06,-0.18,-0.06,303.90,311.19,-30.28,27.23,1549.63,0.07,41.62,179.81
80690,0.00,0.00,-1.01,0.00,-0.18,0.06,303.90,311.19,-30.28,27.24,1554.78,0.04,41.69,179.80
80716,-0.00,0.00,-1.01,0.06,-0.12,0.12,307.05,336.46,-30.28,27.25,1546.81,0.04,41.31,179.82
80739,-0.00,0.00,-1.00,0.12,-0.12,0.06,307.05,336.46,-30.28,27.27,1551.59,0.09,41.04,179.83
80763,-0.00,0.00,-1.01,0.00,-0.18,0.00,307.05,336.46,-30.28,27.23,1550.76,0.06,40.84,179.84
80786,-0.00,0.00,-1.01,0.00,-0.24,0.00,307.05,336.46,-30.28,27.24,1551.53,0.07,40.68,179.81
80810,-0.00,0.00,-1.01,0.12,-0.18,-0.06,307.05,336.46,-30.28,27.23,1553.40,0.05,40.55,179.83
80840,-0.00,0.00,-1.00,-0.12,-0.12,0.00,294.45,326.98,-18.17,27.24,1551.13,0.04,40.32,179.83
80864,-0.00,0.00,-1.00,-0.06,-0.24,0.06,294.45,326.98,-18.17,27.26,1552.51,0.05,40.18,179.80
80887,-0.00,0.00,-1.00,-0.06,-0.06,-0.06,294.45,326.98,-18.17,27.24,1552.39,0.06,40.08,179.83
80911,0.00,0.00,-1.01,-0.12,-0.18,0.12,294.45,326.98,-18.17,27.24,1551.50,0.03,40.00,179.82
80935,0.00,0.00,-1.01,-0.06,-0.24,0.12,294.45,326.98,-18.17,27.25,1550.98,-0.00,39.93,179.81
80959,-0.00,0.00,-1.00,-0.06,-0.18,0.06,308.62,322.24,-25.74,27.26,1552.05,0.03,40.22,179.80
80993,-0.00,0.00,-1.00,0.00,-0.18,0.12,308.62,322.24,-25.74,27.26,1549.97,0.14,40.55,179.81
81016,0.00,0.00,-1.01,0.00,-0.12,0.12,308.62,322.24,-25.74,27.27,1552.17,0.09,40.72,179.81
81040,0.00,0.00,-1.00,0.00,-0.12,0.00,308.62,322.24,-25.74,27.25,1549.72,0.05,40.86,179.83
81064,0.00,0.00,-1.00,-0.06,-0.18,-0.06,308.62,322.24,-25.74,27.22,1552.24,0.02,40.98,179.80
81088,-0.00,0.00,-1.00,0.00,-0.18,0.00,300.75,320.66,-27.26,27.23,1552.02,0.05,40.96,179.80
81113,-0.00,0.00,-1.01,0.00,-0.12,0.06,300.75,320.66,-27.26,27.25,1551.99,0.08,40.94,179.77
81137,-0.00,0.00,-1.00,-0.06,-0.12,0.00,300.75,320.66,-27.26,27.24,1548.99,0.07,40.93,179.76
81160,-0.00,0.00,-1.00,-0.06,-0.12,0.12,300.75,320.66,-27.26,27.26,1551.13,0.08,40.91,179.78
81184,-0.00,0.00,-1.00,-0.06,-0.18,-0.06,300.75,320.66,-27.26,27.24,1550.86,0.09,40.90,179.78
81208,-0.00,0.00,-1.00,0.06,-0.18,0.06,307.05,326.98,-33.31,27.23,1550.40,0.08,40.90,179.78
81241,-0.00,0.00,-1.01,0.06,-0.12,0.00,307.05,326.98,-33.31,27.24,1550.64,0.12,40.90,179.77
81274,-0.00,0.00,-1.00,0.12,-0.18,-0.06,307.05,326.98,-33.31,27.25,1551.10,0.11,40.90,179.80
81298,-0.00,0.00,-1.01,0.00,-0.18,-0.06,307.05,326.98,-33.31,27.27,1552.88,0.08,40.91,179.79
81322,0.00,0.00,-1.00,0.06,-0.12,0.00,291.30,320.66,-27.26,27.26,1551.10,0.02,40.70,179.81
81345,-0.00,0.00,-1.00,0.06,-0.18,0.00,291.30,320.66,-27.26,27.26,1549.94,0.01,40.54,179.81
81369,-0.00,0.00,-1.01,0.00,-0.24,0.06,291.30,320.66,-27.26,27.25,1551.16,0.04,40.41,179.78
81394,-0.00,0.00,-1.00,0.12,-0.24,0.06,291.30,320.66,-27.26,27.27,1551.65,0.05,40.31,179.79
81418,-0.00,0.00,-1.00,0.00,-0.18,0.06,291.30,320.66,-27.26,27.24,1553.55,0.07,40.23,179.79
81442,0.00,0.00,-1.00,-0.06,-0.18,0.00,310.20,311.19,-39.37,27.26,1553.00,0.05,40.62,179.76
81465,0.00,0.00,-1.00,0.00,-0.06,-0.06,310.20,311.19,-39.37,27.23,1551.26,0.04,40.96,179.73
81489,0.00,0.00,-1.00,-0.06,-0.06,-0.06,310.20,311.19,-39.37,27.25,1550.34,0.02,41.24,179.73
81513,-0.00,0.00,-1.00,0.00,-0.18,0.06,310.20,311.19,-39.37,27.25,1549.66,0.03,41.47,179.72
81538,0.00,0.00,-1.01,0.06,-0.12,0.00,310.20,311.19,-39.37,27.26,1548.90,0.03,41.68,179.74
81562,-0.00,0.00,-1.00,0.00,-0.18,0.00,299.17,319.09,-19.69,27.27,1549.05,0.09,41.51,179.75
81585,-0.00,0.00,-1.00,0.00,-0.18,0.00,299.17,319.09,-19.69,27.26,1553.34,0.05,41.37,179.75
81609,0.00,0.00,-1.01,0.00,-0.12,0.06,299.17,319.09,-19.69,27.24,1552.72,0.01,41.27,179.76
81633,0.00,0.00,-1.01,-0.06,-0.12,0.00,299.17,319.09,-19.69,27.26,1551.50,-0.03,41.18,179.82
81658,-0.00,0.00,-1.00,-0.06,-0.12,0.00,299.17,319.09,-19.69,27.26,1551.41,0.05,41.11,179.83
81682,-0.00,0.00,-1.01,-0.06,-0.18,0.00,299.17,319.09,-19.69,27.24,1549.45,0.07,41.06,179.84
81705,-0.00,0.00,-1.01,-0.12,-0.18,0.00,297.60,317.51,-21.20,27.26,1549.66,0.10,41.02,179.83
81729,0.00,0.00,-1.00,0.00,-0.31,0.00,297.60,317.51,-21.20,27.26,1553.61,0.06,40.99,179.81
81753,0.00,0.00,-1.00,0.00,-0.12,0.00,297.60,317.51,-21.20,27.26,1552.69,0.01,40.96,179.84
81776,-0.00,0.00,-1.00,-0.06,-0.12,0.06,297.60,317.51,-21.20,27.25,1550.33,0.03,40.94,179.80
81802,-0.00,0.00,-1.01,0.06,-0.12,0.06,297.60,317.51,-21.20,27.24,1552.08,0.02,40.92,179.78
81826,-0.00,0.00,-1.00,0.00,-0.18,0.06,303.90,323.82,-24.23,27.27,1551.44,0.04,40.91,179.78
81849,0.00,0.00,-1.01,0.00,-0.18,0.06,303.90,323.82,-24.23,27.26,1551.74,-0.00,40.91,179.78
81873,0.00,0.01,-1.01,0.00,-0.12,0.06,303.90,323.82,-24.23,27.25,1552.42,-0.04,40.90,179.75
81896,-0.00,0.01,-1.01,0.06,-0.18,0.00,303.90,323.82,-24.23,27.27,1548.86,-0.02,40.90,179.71
81926,-0.00,0.00,-1.01,0.00,-0.12,0.06,303.90,323.82,-24.23,27.27,1551.87,-0.00,40.90,179.79
81950,0.00,0.01,-1.00,0.00,-0.18,0.06,308.62,315.93,-25.74,27.26,1550.24,-0.01,41.11,179.75
81974,-0.00,0.00,-1.00,0.00,-0.18,0.00,308.62,315.93,-25.74,27.24,1555.23,0.05,41.28,179.74
81997,-0.00,0.00,-1.01,0.00,-0.18,-0.06,308.62,315.93,-25.74,27.26,1547.58,0.04,41.42,179.76
82021,0.00,0.01,-1.00,-0.06,-0.18,-0.06,308.62,315.93,-25.74,27.24,1552.94,0.02,41.54,179.73
82045,0.00,0.00,-1.00,0.00,-0.24,0.06,308.62,315.93,-25.74,27.26,1551.99,0.01,41.63,179.77
82070,-0.00,0.00,-1.00,0.06,-0.18,-0.06,305.47,325.40,-25.74,27.24,1550.12,0.06,41.47,179.78
82094,-0.00,0.00,-1.00,0.00,-0.12,0.00,305.47,325.40,-25.74,27.24,1551.04,0.07,41.35,179.81
82117,0.00,0.01,-1.00,-0.12,-0.31,0.06,305.47,325.40,-25.74,27.26,1551.31,0.03,41.26,179.77
82141,-0.00,0.00,-1.01,0.00,-0.18,-0.06,305.47,325.40,-25.74,27.25,1550.94,0.08,41.18,179.82
82165,-0.00,0.00,-1.00,0.00,-0.12,-0.06,305.47,325.40,-25.74,27.26,1549.32,0.05,41.13,179.81
82190,-0.00,0.00,-1.00,0.06,-0.24,0.06,311.77,325.40,-31.80,27.24,1549.72,0.06,41.20,179.80
82214,-0.00,0.00,-1.00,0.00,-0.24,0.06,311.77,325.40,-31.80,27.26,1552.54,0.05,41.25,179.79
82238,-0.00,0.00,-1.01,0.06,-0.18,0.00,311.77,325.40,-31.80,27.27,1552.23,0.09,41.30,179.82
82261,-0.00,0.00,-1.01,0.06,-0.18,-0.06,311.77,325.40,-31.80,27.26,1552.26,0.07,41.33,179.78
82285,0.00,0.00,-1.00,0.00,-0.18,0.00,311.77,325.40,-31.80,27.24,1550.98,0.04,41.36,179.80
82309,0.00,0.00,-1.00,0.00,-0.18,0.00,310.20,330.14,-33.31,27.27,1552.17,-0.04,41.27,179.79
82334,0.00,0.00,-1.01,0.06,-0.18,0.00,310.20,330.14,-33.31,27.27,1550.82,-0.05,41.20,179.80
82358,-0.00,0.01,-1.00,-0.06,-0.18,0.00,310.20,330.14,-33.31,27.27,1549.38,-0.02,41.14,179.74
82381,-0.00,0.00,-1.00,0.06,-0.18,0.00,310.20,330.14,-33.31,27.27,1552.11,-0.00,41.10,179.81
82405,-0.00,0.00,-1.01,0.00,-0.12,0.00,310.20,330.14,-33.31,27.25,1552.93,0.05,41.06,179.82
82429,-0.00,0.01,-1.00,-0.06,-0.18,0.12,305.47,322.24,-22.71,27.26,1550.09,0.08,41.08,179.74
82454,-0.00,0.00,-1.00,0.00,-0.12,0.00,305.47,322.24,-22.71,27.26,1551.22,0.05,41.10,179.77
82478,0.00,0.01,-1.01,-0.06,-0.18,0.00,305.47,322.24,-22.71,27.24,1550.94,0.03,41.12,179.74
82502,-0.00,0.00,-1.00,-0.06,-0.12,0.06,305.47,322.24,-22.71,27.28,1552.63,0.05,41.13,179.76
82525,-0.00,0.00,-1.01,0.00,-0.18,-0.06,305.47,322.24,-22.71,27.27,1551.22,0.04,41.14,179.76
82549,-0.00,0.01,-1.01,-0.12,-0.12,-0.06,300.75,317.51,-30.28,27.26,1551.28,0.04,41.14,179.72
82573,0.00,0.00,-1.00,-0.06,-0.12,0.00,300.75,317.51,-30.28,27.27,1551.80,-0.01,41.15,179.77
82598,0.00,0.00,-1.00,0.00,-0.06,0.00,300.75,317.51,-30.28,27.30,1550.36,-0.02,41.15,179.76
82622,-0.00,0.00,-1.01,0.06,-0.12,0.12,300.75,317.51,-30.28,27.28,1550.82,0.00,41.15,179.79
82661,-0.00,0.01,-1.01,-0.06,-0.18,0.00,300.75,317.51,-30.28,27.29,1551.25,0.03,41.15,179.68
82685,0.00,0.00,-1.01,0.06,-0.12,-0.06,310.20,320.66,-36.34,27.27,1551.22,0.02,41.27,179.77
82709,0.00,0.01,-1.00,-0.12,-0.12,0.00,310.20,320.66,-36.34,27.29,1549.23,-0.00,41.36,179.73
82734,-0.00,0.00,-1.01,0.00,0.00,-0.06,310.20,320.66,-36.34,27.25,1552.72,0.01,41.44,179.75
82758,-0.00,0.00,-1.01,0.06,-0.24,-0.06,310.20,320.66,-36.34,27.25,1551.25,0.05,41.50,179.75
82782,-0.00,0.01,-1.00,0.06,-0.24,-0.06,310.20,320.66,-36.34,27.27,1551.28,0.06,41.55,179.73
82805,0.00,0.00,-1.00,-0.12,-0.24,0.00,311.77,315.93,-22.71,27.28,1550.48,0.02,41.69,179.73
82829,0.00,0.00,-1.01,-0.06,-0.24,0.00,311.77,315.93,-22.71,27.26,1551.40,0.00,41.81,179.74
82854,-0.00,0.00,-1.00,0.00,-0.06,0.00,311.77,315.93,-22.71,27.27,1550.46,0.04,41.92,179.78
82878,0.00,0.00,-1.01,0.06,-0.18,0.06,311.77,315.93,-22.71,27.27,1549.78,0.01,41.99,179.78
82902,-0.00,0.00,-1.01,0.06,-0.06,-0.06,311.77,315.93,-22.71,27.29,1550.64,0.03,42.06,179.79
82926,-0.00,0.00,-1.00,0.00,-0.12,0.00,299.17,306.45,-34.83,27.27,1553.06,0.06,42.05,179.79
82949,0.00,0.01,-1.01,0.12,-0.24,0.12,299.17,306.45,-34.83,27.27,1553.00,0.02,42.04,179.76
82973,-0.00,0.00,-1.00,0.00,-0.24,0.00,299.17,306.45,-34.83,27.27,1548.83,0.03,42.04,179.78
83003,-0.00,0.00,-1.01,0.00,-0.12,0.00,299.17,306.45,-34.83,27.25,1550.82,0.03,42.03,179.78
83026,-0.00,0.00,-1.00,-0.06,-0.18,0.12,299.17,306.45,-34.83,27.26,1549.04,0.08,42.03,179.80
83050,-0.00,0.00,-1.00,-0.06,-0.18,0.06,303.90,330.14,-18.17,27.27,1550.67,0.05,41.65,179.82
83074,-0.00,0.00,-1.01,0.06,-0.18,0.00,303.90,330.14,-18.17,27.29,1552.14,0.04,41.36,179.80
83097,0.00,0.00,-1.01,0.06,-0.18,0.06,303.90,330.14,-18.17,27.27,1547.14,0.01,41.13,179.81
83123,0.00,0.00,-1.00,-0.06,-0.12,-0.06,303.90,330.14,-18.17,27.28,1549.08,-0.01,40.95,179.78
83147,0.00,0.01,-1.00,0.00,-0.24,-0.06,303.90,330.14,-18.17,27.26,1549.26,-0.01,40.82,179.70
83170,-0.00,0.01,-1.01,0.00,-0.18,0.12,294.45,320.66,-30.28,27.24,1551.31,0.04,40.70,179.71
83194,-0.00,0.00,-1.00,-0.12,-0.18,0.06,294.45,320.66,-30.28,27.29,1549.63,0.06,40.61,179.74
83218,-0.00,0.00,-1.00,-0.18,-0.06,-0.06,294.45,320.66,-30.28,27.26,1553.30,0.05,40.54,179.76
83241,-0.00,0.00,-1.00,-0.18,-0.18,0.00,294.45,320.66,-30.28,27.27,1551.13,0.05,40.48,179.74
83267,0.00,0.01,-1.00,0.00,-0.12,0.06,294.45,320.66,-30.28,27.27,1551.22,0.02,40.43,179.70
83291,0.00,0.01,-1.00,0.00,-0.12,0.06,302.32,312.77,-19.69,27.26,1549.50,0.00,40.67,179.69
83314,0.00,0.00,-1.00,0.00,-0.18,-0.12,302.32,312.77,-19.69,27.27,1550.45,0.00,40.88,179.73
83338,-0.00,0.01,-1.00,0.00,-0.18,0.00,302.32,312.77,-19.69,27.31,1550.05,0.07,41.04,179.71
83361,-0.00,0.00,-1.00,-0.06,-0.06,0.00,302.32,312.77,-19.69,27.27,1554.13,0.06,41.17,179.78
83387,-0.00,0.00,-1.00,-0.12,-0.18,0.00,302.32,312.77,-19.69,27.28,1551.56,0.06,41.29,179.76
83410,-0.00,0.00,-1.00,0.00,-0.18,0.00,302.32,312.77,-19.69,27.27,1549.87,0.06,41.38,179.76
83434,-0.00,0.01,-1.00,0.00,-0.12,0.00,313.35,320.66,-30.28,27.26,1550.24,0.07,41.50,179.73
83458,0.00,0.01,-1.00,-0.12,-0.12,0.00,313.35,320.66,-30.28,27.27,1553.09,0.04,41.60,179.71
83482,0.00,0.00,-1.00,-0.06,-0.06,0.00,313.35,320.66,-30.28,27.30,1550.21,0.02,41.68,179.71
83505,0.00,0.00,-1.00,0.00,-0.18,0.00,313.35,320.66,-30.28,27.25,1551.19,0.00,41.75,179.78
83530,-0.00,0.00,-1.01,0.06,0.00,0.06,313.35,320.66,-30.28,27.27,1551.49,0.02,41.81,179.76
83554,-0.00,0.00,-1.00,0.00,-0.18,0.18,305.47,315.93,-31.80,27.29,1551.00,0.05,41.79,179.77
83578,-0.00,0.00,-1.00,0.12,-0.18,0.00,305.47,315.93,-31.80,27.29,1552.72,0.03,41.78,179.77
83602,-0.00,0.00,-1.00,0.00,-0.06,0.00,305.47,315.93,-31.80,27.27,1555.44,0.06,41.77,179.76
83625,0.00,0.01,-1.00,0.06,-0.18,0.00,305.47,315.93,-31.80,27.27,1549.81,0.02,41.77,179.74
83650,0.00,0.00,-1.00,0.06,-0.18,0.00,305.47,315.93,-31.80,27.26,1551.52,-0.01,41.76,179.75
83674,-0.00,0.00,-1.00,0.00,-0.18,0.06,310.20,320.66,-24.23,27.28,1553.73,0.01,41.76,179.82
83698,-0.00,0.00,-1.00,0.00,-0.18,0.00,310.20,320.66,-24.23,27.28,1552.53,0.05,41.76,179.82
83722,-0.00,0.00,-1.00,0.00,-0.18,0.00,310.20,320.66,-24.23,27.28,1550.54,0.08,41.76,179.79
83745,-0.00,0.00,-1.01,-0.06,-0.18,0.06,310.20,320.66,-24.23,27.27,1552.11,0.06,41.76,179.79
83769,-0.00,0.00,-1.01,-0.06,-0.24,-0.06,310.20,320.66,-24.23,27.27,1551.98,0.11,41.76,179.80
83795,-0.00,0.00,-1.00,-0.06,-0.06,-0.06,310.20,330.14,-36.34,27.27,1552.17,0.08,41.58,179.80
83818,-0.00,0.00,-1.00,0.00,-0.06,0.00,310.20,330.14,-36.34,27.27,1551.31,0.05,41.44,179.82
83842,-0.00,0.00,-1.00,-0.06,0.00,-0.06,310.20,330.14,-36.34,27.28,1552.87,0.08,41.34,179.82
83865,0.00,0.00,-1.00,0.12,-0.06,0.06,310.20,330.14,-36.34,27.25,1551.55,0.04,41.25,179.87
83889,-0.00,0.00,-1.00,0.00,-0.18,0.06,310.20,330.14,-36.34,27.27,1552.93,0.07,41.19,179.85
83915,-0.00,0.00,-1.00,0.12,-0.12,0.00,303.90,320.66,-21.20,27.28,1551.34,0.10,41.18,179.82
83938,0.00,0.00,-1.00,-0.06,-0.18,-0.06,303.90,320.66,-21.20,27.29,1549.87,0.05,41.18,179.83
83962,0.00,0.00,-1.00,0.00,-0.24,0.00,303.90,320.66,-21.20,27.29,1550.88,-0.00,41.18,179.83
83986,0.00,0.00,-1.00,0.00,-0.18,0.06,303.90,320.66,-21.20,27.27,1549.84,-0.01,41.18,179.88
84009,-0.00,0.00,-1.01,-0.06,-0.18,0.06,303.90,320.66,-21.20,27.28,1552.13,0.00,41.18,179.85
84033,0.00,0.00,-1.00,0.00,-0.12,0.12,299.17,309.61,-34.83,27.29,1552.16,-0.01,41.28,179.83
84084,-0.00,0.00,-1.00,-0.06,-0.12,-0.06,299.17,309.61,-34.83,27.30,1552.41,0.02,41.46,179.73
84108,-0.00,0.00,-1.01,-0.06,-0.18,0.06,299.17,309.61,-34.83,27.27,1549.66,0.04,41.51,179.73
84131,0.00,0.00,-1.00,0.00,-0.18,0.06,299.17,309.61,-34.83,27.29,1550.12,0.02,41.55,179.78
84155,0.00,0.00,-1.01,-0.06,-0.18,0.12,303.90,330.14,-36.34,27.27,1550.70,-0.01,41.29,179.84
84179,0.00,0.00,-1.00,0.00,-0.18,-0.12,303.90,330.14,-36.34,27.29,1552.66,-0.02,41.09,179.83
84204,-0.00,0.00,-1.00,0.00,-0.18,0.06,303.90,330.14,-36.34,27.28,1552.96,-0.02,40.92,179.83
84228,-0.00,0.00,-1.01,-0.06,-0.12,0.00,303.90,330.14,-36.34,27.29,1550.23,0.02,40.80,179.82
84252,-0.00,0.00,-1.00,0.00,-0.24,-0.06,303.90,330.14,-36.34,27.28,1551.80,0.02,40.71,179.81
84275,-0.00,0.00,-1.01,-0.06,-0.18,-0.12,324.37,322.24,-22.71,27.28,1551.89,0.03,41.08,179.80
84299,0.00,0.00,-1.00,0.06,-0.12,0.00,324.37,322.24,-22.71,27.29,1550.54,-0.01,41.40,179.85
84323,0.00,0.01,-1.00,0.00,-0.12,0.00,324.37,322.24,-22.71,27.28,1551.13,-0.02,41.66,179.79
84348,-0.00,0.00,-1.00,0.06,-0.24,0.00,324.37,322.24,-22.71,27.28,1551.74,0.03,41.89,179.81
84372,-0.00,0.01,-1.01,0.00,-0.12,0.00,324.37,322.24,-22.71,27.30,1549.96,0.04,42.07,179.77
84395,-0.00,0.00,-1.00,0.00,-0.12,0.12,324.37,322.24,-22.71,27.28,1551.37,0.06,42.22,179.80
84419,0.00,0.01,-1.00,-0.06,-0.12,0.12,292.88,322.24,-34.83,27.28,1552.53,-0.02,41.72,179.78
84443,-0.00,0.00,-1.00,0.00,-0.18,0.00,292.88,322.24,-34.83,27.29,1552.04,-0.00,41.34,179.81
84468,0.00,0.00,-1.01,0.06,-0.24,0.00,292.88,322.24,-34.83,27.28,1552.75,-0.02,41.02,179.87
84492,-0.00,0.00,-1.01,0.06,-0.12,-0.06,292.88,322.24,-34.83,27.27,1551.64,-0.02,40.80,179.86
84516,-0.00,0.00,-1.01,0.06,-0.12,0.06,292.88,322.24,-34.83,27.27,1547.76,0.01,40.62,179.90
84539,-0.00,0.00,-1.00,0.00,-0.12,-0.06,313.35,323.82,-27.26,27.28,1551.64,0.04,40.84,179.84
84563,-0.00,0.00,-1.01,0.06,-0.18,0.06,313.35,323.82,-27.26,27.28,1553.27,0.08,41.01,179.81
84587,0.00,0.00,-1.00,0.00,-0.24,0.00,313.35,323.82,-27.26,27.28,1550.26,0.01,41.15,179.80
84612,0.00,0.00,-1.01,0.00,-0.12,0.00,313.35,323.82,-27.26,27.28,1550.97,0.00,41.28,179.79
84636,0.00,0.01,-1.00,-0.06,-0.18,0.00,313.35,323.82,-27.26,27.28,1550.33,0.00,41.37,179.75
